source,target
@smithy/hash-stream-node,@smithy/util-utf8
@smithy/hash-stream-node,tslib
@smithy/middleware-apply-body-checksum,@smithy/is-array-buffer
@smithy/middleware-apply-body-checksum,@smithy/protocol-http
@smithy/middleware-apply-body-checksum,@smithy/types
@smithy/middleware-apply-body-checksum,tslib
@smithy/middleware-compression,@smithy/core
@smithy/middleware-compression,@smithy/is-array-buffer
@smithy/middleware-compression,@smithy/node-config-provider
@smithy/middleware-compression,@smithy/protocol-http
@smithy/middleware-compression,@smithy/types
@smithy/middleware-compression,@smithy/util-config-provider
@smithy/middleware-compression,@smithy/util-middleware
@smithy/middleware-compression,@smithy/util-utf8
@smithy/middleware-compression,fflate
@smithy/middleware-compression,tslib
cheerio-select,boolbase
cheerio-select,css-select
cheerio-select,css-what
cheerio-select,domelementtype
cheerio-select,domhandler
cheerio-select,domutils
encoding-sniffer,iconv-lite
encoding-sniffer,whatwg-encoding
parse5-parser-stream,parse5
parse5-htmlparser2-tree-adapter,domhandler
parse5-htmlparser2-tree-adapter,parse5
@firebase/database-compat,tslib
@firebase/database-compat,@firebase/util
@firebase/database-compat,@firebase/logger
@firebase/database-compat,@firebase/database
@firebase/database-compat,@firebase/component
@firebase/database-compat,@firebase/database-types
@firebase/database-types,@firebase/util
@firebase/database-types,@firebase/app-types
google-auth-library,base64-js
google-auth-library,ecdsa-sig-formatter
google-auth-library,gaxios
google-auth-library,gcp-metadata
google-auth-library,google-logging-utils
google-auth-library,gtoken
google-auth-library,jws
jwks-rsa,jose
jwks-rsa,debug
jwks-rsa,limiter
jwks-rsa,lru-memoizer
jwks-rsa,@types/express
jwks-rsa,@types/jsonwebtoken
googleapis-common,extend
googleapis-common,gaxios
googleapis-common,google-auth-library
googleapis-common,qs
googleapis-common,url-template
basic-auth,safe-buffer
@dabh/diagnostics,@so-ric/colorspace
@dabh/diagnostics,enabled
@dabh/diagnostics,kuler
logform,@colors/colors
logform,@types/triple-beam
logform,fecha
logform,ms
logform,safe-stable-stringify
logform,triple-beam
one-time,fn.name
winston-transport,logform
winston-transport,readable-stream
winston-transport,triple-beam
@slack/logger,@types/node
p-queue,eventemitter3
p-queue,p-timeout
p-retry,is-network-error
@redis/client,cluster-key-slot
events-universal,bare-events
text-decoder,b4a
esrap,@jridgewell/sourcemap-codec
is-reference,@types/estree
fontkit,@swc/helpers
fontkit,brotli
fontkit,clone
fontkit,dfa
fontkit,fast-deep-equal
fontkit,restructure
fontkit,tiny-inflate
fontkit,unicode-properties
fontkit,unicode-trie
linebreak,base64-js
linebreak,unicode-trie
@inquirer/checkbox,@inquirer/ansi
@inquirer/checkbox,@inquirer/core
@inquirer/checkbox,@inquirer/figures
@inquirer/checkbox,@inquirer/type
@inquirer/confirm,@inquirer/core
@inquirer/confirm,@inquirer/type
@inquirer/editor,@inquirer/core
@inquirer/editor,@inquirer/external-editor
@inquirer/editor,@inquirer/type
@inquirer/expand,@inquirer/core
@inquirer/expand,@inquirer/type
@inquirer/input,@inquirer/core
@inquirer/input,@inquirer/type
@inquirer/number,@inquirer/core
@inquirer/number,@inquirer/type
@inquirer/password,@inquirer/ansi
@inquirer/password,@inquirer/core
@inquirer/password,@inquirer/type
@inquirer/rawlist,@inquirer/core
@inquirer/rawlist,@inquirer/type
@inquirer/search,@inquirer/core
@inquirer/search,@inquirer/figures
@inquirer/search,@inquirer/type
@inquirer/select,@inquirer/ansi
@inquirer/select,@inquirer/core
@inquirer/select,@inquirer/figures
@inquirer/select,@inquirer/type
compressible,mime-db
@aws-crypto/sha1-browser,tslib
@aws-crypto/sha1-browser,@aws-sdk/types
@aws-crypto/sha1-browser,@aws-crypto/util
@aws-crypto/sha1-browser,@smithy/util-utf8
@aws-crypto/sha1-browser,@aws-sdk/util-locate-window
@aws-crypto/sha1-browser,@aws-crypto/supports-web-crypto
@aws-sdk/middleware-expect-continue,@aws-sdk/types
@aws-sdk/middleware-expect-continue,@smithy/protocol-http
@aws-sdk/middleware-expect-continue,@smithy/types
@aws-sdk/middleware-expect-continue,tslib
@aws-sdk/middleware-flexible-checksums,@aws-crypto/crc32
@aws-sdk/middleware-flexible-checksums,@aws-crypto/crc32c
@aws-sdk/middleware-flexible-checksums,@aws-crypto/util
@aws-sdk/middleware-flexible-checksums,@aws-sdk/core
@aws-sdk/middleware-flexible-checksums,@aws-sdk/types
@aws-sdk/middleware-flexible-checksums,@smithy/is-array-buffer
@aws-sdk/middleware-flexible-checksums,@smithy/node-config-provider
@aws-sdk/middleware-flexible-checksums,@smithy/protocol-http
@aws-sdk/middleware-flexible-checksums,@smithy/types
@aws-sdk/middleware-flexible-checksums,@smithy/util-middleware
@aws-sdk/middleware-flexible-checksums,@smithy/util-stream
@aws-sdk/middleware-flexible-checksums,@smithy/util-utf8
@aws-sdk/middleware-flexible-checksums,tslib
@aws-sdk/middleware-location-constraint,@aws-sdk/types
@aws-sdk/middleware-location-constraint,@smithy/types
@aws-sdk/middleware-location-constraint,tslib
@aws-sdk/middleware-sdk-s3,@aws-sdk/core
@aws-sdk/middleware-sdk-s3,@aws-sdk/types
@aws-sdk/middleware-sdk-s3,@aws-sdk/util-arn-parser
@aws-sdk/middleware-sdk-s3,@smithy/core
@aws-sdk/middleware-sdk-s3,@smithy/node-config-provider
@aws-sdk/middleware-sdk-s3,@smithy/protocol-http
@aws-sdk/middleware-sdk-s3,@smithy/signature-v4
@aws-sdk/middleware-sdk-s3,@smithy/smithy-client
@aws-sdk/middleware-sdk-s3,@smithy/types
@aws-sdk/middleware-sdk-s3,@smithy/util-config-provider
@aws-sdk/middleware-sdk-s3,@smithy/util-middleware
@aws-sdk/middleware-sdk-s3,@smithy/util-stream
@aws-sdk/middleware-sdk-s3,@smithy/util-utf8
@aws-sdk/middleware-sdk-s3,tslib
@aws-sdk/middleware-ssec,@aws-sdk/types
@aws-sdk/middleware-ssec,@smithy/types
@aws-sdk/middleware-ssec,tslib
@aws-sdk/signature-v4-multi-region,@aws-sdk/middleware-sdk-s3
@aws-sdk/signature-v4-multi-region,@aws-sdk/types
@aws-sdk/signature-v4-multi-region,@smithy/protocol-http
@aws-sdk/signature-v4-multi-region,@smithy/signature-v4
@aws-sdk/signature-v4-multi-region,@smithy/types
@aws-sdk/signature-v4-multi-region,tslib
@octokit/core,@octokit/auth-token
@octokit/core,@octokit/graphql
@octokit/core,@octokit/request
@octokit/core,@octokit/request-error
@octokit/core,@octokit/types
@octokit/core,before-after-hook
@octokit/core,universal-user-agent
@octokit/plugin-paginate-rest,@octokit/types
@octokit/plugin-rest-endpoint-methods,@octokit/types
@azure/logger,tslib
@azure/logger,@typespec/ts-http-runtime
@azure/core-lro,tslib
@azure/core-lro,@azure/logger
@azure/core-lro,@azure/core-util
@azure/core-lro,@azure/abort-controller
@azure/core-xml,tslib
@azure/core-xml,fast-xml-parser
@azure/core-auth,tslib
@azure/core-auth,@azure/core-util
@azure/core-auth,@azure/abort-controller
@azure/core-util,tslib
@azure/core-util,@azure/abort-controller
@azure/core-util,@typespec/ts-http-runtime
@azure/core-client,tslib
@azure/core-client,@azure/logger
@azure/core-client,@azure/core-auth
@azure/core-client,@azure/core-util
@azure/core-client,@azure/core-tracing
@azure/core-client,@azure/abort-controller
@azure/core-client,@azure/core-rest-pipeline
@azure/core-paging,tslib
@azure/core-tracing,tslib
@azure/storage-common,tslib
@azure/storage-common,events
@azure/storage-common,@azure/logger
@azure/storage-common,@azure/core-auth
@azure/storage-common,@azure/core-util
@azure/storage-common,@azure/core-tracing
@azure/storage-common,@azure/abort-controller
@azure/storage-common,@azure/core-http-compat
@azure/storage-common,@azure/core-rest-pipeline
@azure/abort-controller,tslib
@azure/core-http-compat,@azure/core-client
@azure/core-http-compat,@azure/abort-controller
@azure/core-http-compat,@azure/core-rest-pipeline
@azure/core-rest-pipeline,tslib
@azure/core-rest-pipeline,@azure/logger
@azure/core-rest-pipeline,@azure/core-auth
@azure/core-rest-pipeline,@azure/core-util
@azure/core-rest-pipeline,@azure/core-tracing
@azure/core-rest-pipeline,@azure/abort-controller
@azure/core-rest-pipeline,@typespec/ts-http-runtime
bundle-name,run-applescript
bidi-js,require-from-string
date.js,debug
human-interval,numbered
@aws-sdk/middleware-sdk-ec2,@aws-sdk/types
@aws-sdk/middleware-sdk-ec2,@aws-sdk/util-format-url
@aws-sdk/middleware-sdk-ec2,@smithy/middleware-endpoint
@aws-sdk/middleware-sdk-ec2,@smithy/protocol-http
@aws-sdk/middleware-sdk-ec2,@smithy/signature-v4
@aws-sdk/middleware-sdk-ec2,@smithy/smithy-client
@aws-sdk/middleware-sdk-ec2,@smithy/types
@aws-sdk/middleware-sdk-ec2,tslib
@aws-sdk/util-locate-window,tslib
@aws-crypto/supports-web-crypto,tslib
@csstools/css-color-parser,@csstools/color-helpers
@csstools/css-color-parser,@csstools/css-calc
gcp-metadata,gaxios
gcp-metadata,google-logging-utils
gcp-metadata,json-bigint
gtoken,jws
gtoken,gaxios
@smithy/chunked-blob-reader,tslib
@smithy/chunked-blob-reader-native,@smithy/util-base64
@smithy/chunked-blob-reader-native,tslib
@aws-sdk/util-format-url,@aws-sdk/types
@aws-sdk/util-format-url,@smithy/querystring-builder
@aws-sdk/util-format-url,@smithy/types
@aws-sdk/util-format-url,tslib
brotli,base64-js
unicode-properties,base64-js
unicode-properties,unicode-trie
unicode-trie,pako
unicode-trie,tiny-inflate
@smithy/eventstream-serde-universal,@smithy/eventstream-codec
@smithy/eventstream-serde-universal,@smithy/types
@smithy/eventstream-serde-universal,tslib
@types/yauzl,@types/node
@aws-crypto/crc32,tslib
@aws-crypto/crc32,@aws-sdk/types
@aws-crypto/crc32,@aws-crypto/util
@aws-crypto/crc32c,tslib
@aws-crypto/crc32c,@aws-sdk/types
@aws-crypto/crc32c,@aws-crypto/util
@inquirer/external-editor,chardet
@inquirer/external-editor,iconv-lite
@aws-sdk/endpoint-cache,mnemonist
@aws-sdk/endpoint-cache,tslib
@aws-sdk/util-arn-parser,tslib
@so-ric/colorspace,color
@so-ric/colorspace,text-hex
humanize-ms,ms
sshpk,asn1
sshpk,jsbn
sshpk,getpass
sshpk,dashdash
sshpk,ecc-jsbn
sshpk,tweetnacl
sshpk,assert-plus
sshpk,bcrypt-pbkdf
sshpk,safer-buffer
jsprim,verror
jsprim,extsprintf
jsprim,assert-plus
jsprim,json-schema
redis-parser,redis-errors
@firebase/util,tslib
@octokit/graphql,@octokit/request
@octokit/graphql,@octokit/types
@octokit/graphql,universal-user-agent
@octokit/request,@octokit/endpoint
@octokit/request,@octokit/request-error
@octokit/request,@octokit/types
@octokit/request,fast-content-type-parse
@octokit/request,universal-user-agent
@octokit/request-error,@octokit/types
@firebase/logger,tslib
@firebase/database,tslib
@firebase/database,@firebase/util
@firebase/database,faye-websocket
@firebase/database,@firebase/logger
@firebase/database,@firebase/component
@firebase/database,@firebase/auth-interop-types
@firebase/database,@firebase/app-check-interop-types
@firebase/component,tslib
@firebase/component,@firebase/util
proxy-agent,agent-base
proxy-agent,debug
proxy-agent,http-proxy-agent
proxy-agent,https-proxy-agent
proxy-agent,lru-cache
proxy-agent,pac-proxy-agent
proxy-agent,proxy-from-env
proxy-agent,socks-proxy-agent
global-directory,ini
@typespec/ts-http-runtime,tslib
@typespec/ts-http-runtime,http-proxy-agent
@typespec/ts-http-runtime,https-proxy-agent
hashery,hookified
lru-memoizer,lodash.clonedeep
lru-memoizer,lru-cache
@types/jsonwebtoken,@types/ms
@types/jsonwebtoken,@types/node
@mongodb-js/saslprep,sparse-bitfield
mongodb-connection-string-url,@types/whatwg-url
mongodb-connection-string-url,whatwg-url
@keyv/bigmap,hashery
@keyv/bigmap,hookified
delaunator,robust-predicates
@types/whatwg-url,@types/webidl-conversions
asn1,safer-buffer
getpass,assert-plus
dashdash,assert-plus
ecc-jsbn,jsbn
bcrypt-pbkdf,tweetnacl
sparse-bitfield,memory-pager
json-bigint,bignumber.js
pac-proxy-agent,@tootallnate/quickjs-emscripten
pac-proxy-agent,agent-base
pac-proxy-agent,debug
pac-proxy-agent,get-uri
pac-proxy-agent,http-proxy-agent
pac-proxy-agent,https-proxy-agent
pac-proxy-agent,pac-resolver
pac-proxy-agent,socks-proxy-agent
verror,extsprintf
verror,assert-plus
verror,core-util-is
@smithy/eventstream-codec,@aws-crypto/crc32
@smithy/eventstream-codec,@smithy/types
@smithy/eventstream-codec,@smithy/util-hex-encoding
@smithy/eventstream-codec,tslib
@octokit/endpoint,@octokit/types
@octokit/endpoint,universal-user-agent
mnemonist,obliterator
faye-websocket,websocket-driver
websocket-driver,http-parser-js
websocket-driver,safe-buffer
websocket-driver,websocket-extensions
get-uri,basic-ftp
get-uri,data-uri-to-buffer
get-uri,debug
pac-resolver,degenerator
pac-resolver,netmask
degenerator,ast-types
degenerator,escodegen
degenerator,esprima
