Id,Label,package,in_degree,out_degree,betweenness,risk_score,is_topN,dependents_count,downloads,rank,is_seed
1508,validate-npm-package-license,validate-npm-package-license,1,2,0.000000,0.008442,True,3917,133861828,1539,True
1509,validator,validator,3,0,0.000000,0.010870,False,0,0,0,False
1510,vary,vary,3,0,0.000000,0.010870,True,4406042,185740376,949,True
1511,verror,verror,1,3,0.000032,0.014706,False,0,0,0,False
1512,vite,vite,0,6,0.000000,0.014458,True,363358,171809968,995,True
1513,w3c-xmlserializer,w3c-xmlserializer,1,1,0.000000,0.006033,True,1766365,138813353,1501,True
1514,walker,walker,1,1,0.000000,0.006033,True,983878,132872312,1546,True
1515,watchpack,watchpack,1,2,0.000000,0.008442,True,1912953,134424195,1534,True
1516,wcwidth,wcwidth,0,1,0.000000,0.002410,True,1107578,118165340,1780,True
1517,webdriver-bidi-protocol,webdriver-bidi-protocol,1,0,0.000000,0.003623,False,0,0,0,False
1518,webidl-conversions,webidl-conversions,2,0,0.000000,0.007246,True,2433200,469494029,168,True
1519,webpack,webpack,0,25,0.000000,0.060241,True,3177,144196551,1358,True
1520,webpack-sources,webpack-sources,1,0,0.000000,0.003623,True,1232693,176151814,979,True
1521,websocket-driver,websocket-driver,1,3,0.000000,0.010852,False,0,0,0,False
1522,websocket-extensions,websocket-extensions,1,0,0.000000,0.003623,False,0,0,0,False
1523,whatwg-encoding,whatwg-encoding,3,1,0.000000,0.013279,True,2120358,157991042,1169,True
1524,whatwg-mimetype,whatwg-mimetype,3,0,0.000000,0.010870,True,2081415,176723515,974,True
1525,whatwg-url,whatwg-url,3,2,0.000000,0.015689,True,1350571,445634596,178,True
1526,which,which,1,1,0.000000,0.006033,True,4804,640105403,136,True
1527,which-boxed-primitive,which-boxed-primitive,2,5,0.000096,0.030858,True,1526713,192109567,928,True
1528,which-builtin-type,which-builtin-type,1,13,0.000289,0.069638,True,374956,138288865,1504,True
1529,which-collection,which-collection,1,4,0.000096,0.024825,True,454166,158805907,1165,True
1530,which-module,which-module,0,0,0.000000,0.000000,True,3468922,107379996,1984,True
1531,which-typed-array,which-typed-array,4,7,0.000016,0.033287,True,1061976,240517600,706,True
1532,winston,winston,1,11,0.000000,0.030129,False,0,0,0,False
1533,winston-transport,winston-transport,1,3,0.000000,0.010852,False,0,0,0,False
1534,wkx,wkx,1,1,0.000000,0.006033,False,0,0,0,False
1535,word-wrap,word-wrap,1,0,0.000000,0.003623,True,2368421,231669279,723,True
1536,wordwrap,wordwrap,0,0,0.000000,0.000000,True,2192392,124533904,1719,True
1537,wrap-ansi,wrap-ansi,5,3,0.000000,0.025345,True,4485420,891869804,120,True
1538,wrap-ansi-cjs,wrap-ansi-cjs,1,0,0.000000,0.003623,False,0,0,0,False
1539,wrappy,wrappy,3,0,0.000000,0.010870,True,2102639,323326276,352,True
1540,write-file-atomic,write-file-atomic,1,2,0.000000,0.008442,True,3006428,300142631,389,True
1541,ws,ws,2,0,0.000000,0.007246,True,900116,525189263,156,True
1542,wsl-utils,wsl-utils,1,2,0.000000,0.008442,False,0,0,0,False
1543,xml-name-validator,xml-name-validator,2,0,0.000000,0.007246,True,2142865,157666172,1172,True
1544,xml2js,xml2js,2,2,0.000000,0.012066,True,1065103,114274473,1923,True
1545,xmlbuilder,xmlbuilder,3,0,0.000000,0.010870,True,1052988,159319046,1159,True
1546,xmlchars,xmlchars,1,0,0.000000,0.003623,True,1779785,123102713,1733,True
1547,xtend,xtend,1,0,0.000000,0.003623,True,1446059,186508569,945,True
1548,y18n,y18n,1,0,0.000000,0.003623,True,1652118,399405807,197,True
1549,yallist,yallist,1,0,0.000000,0.003623,True,1187300,717407707,129,True
1550,yaml,yaml,0,0,0.000000,0.000000,True,1894156,361652980,323,True
1551,yargs,yargs,2,6,0.000000,0.021704,True,4893685,545186829,150,True
1552,yargs-parser,yargs-parser,1,0,0.000000,0.003623,True,4384968,577498477,145,True
1553,yauzl,yauzl,2,2,0.000000,0.012066,False,0,0,0,False
1554,yn,yn,1,0,0.000000,0.003623,True,1045821,127577985,1587,True
1555,yocto-queue,yocto-queue,1,0,0.000000,0.003623,True,1236763,352043942,329,True
1556,yoctocolors,yoctocolors,2,0,0.000000,0.007246,False,0,0,0,False
1557,zimmerframe,zimmerframe,1,0,0.000000,0.003623,False,0,0,0,False
1558,zod,zod,1,0,0.000000,0.003623,True,122785,225398384,745,True
